filename,label
RAVDESS__Actor_07__03-01-05-01-01-02-07.wav,angry
RAVDESS__Actor_07__03-01-06-01-01-01-07.wav,fear
RAVDESS__Actor_07__03-01-06-02-02-01-07.wav,fear
RAVDESS__Actor_07__03-01-05-02-02-02-07.wav,angry
RAVDESS__Actor_07__03-01-07-01-02-02-07.wav,disgust
RAVDESS__Actor_07__03-01-04-01-02-01-07.wav,sad
RAVDESS__Actor_07__03-01-04-02-01-01-07.wav,sad
RAVDESS__Actor_07__03-01-07-02-01-02-07.wav,disgust
RAVDESS__Actor_07__03-01-03-02-01-01-07.wav,happy
RAVDESS__Actor_07__03-01-03-01-02-01-07.wav,happy
RAVDESS__Actor_07__03-01-02-02-02-02-07.wav,calm
RAVDESS__Actor_07__03-01-01-01-01-01-07.wav,neutral
RAVDESS__Actor_07__03-01-02-01-01-02-07.wav,calm
RAVDESS__Actor_07__03-01-08-01-01-02-07.wav,surprised
RAVDESS__Actor_07__03-01-08-02-02-02-07.wav,surprised
RAVDESS__Actor_07__03-01-04-02-02-01-07.wav,sad
RAVDESS__Actor_07__03-01-07-02-02-02-07.wav,disgust
RAVDESS__Actor_07__03-01-07-01-01-02-07.wav,disgust
RAVDESS__Actor_07__03-01-04-01-01-01-07.wav,sad
RAVDESS__Actor_07__03-01-06-02-01-01-07.wav,fear
RAVDESS__Actor_07__03-01-05-02-01-02-07.wav,angry
RAVDESS__Actor_07__03-01-05-01-02-02-07.wav,angry
RAVDESS__Actor_07__03-01-06-01-02-01-07.wav,fear
RAVDESS__Actor_07__03-01-01-01-02-01-07.wav,neutral
RAVDESS__Actor_07__03-01-02-01-02-02-07.wav,calm
RAVDESS__Actor_07__03-01-02-02-01-02-07.wav,calm
RAVDESS__Actor_07__03-01-03-01-01-01-07.wav,happy
RAVDESS__Actor_07__03-01-03-02-02-01-07.wav,happy
RAVDESS__Actor_07__03-01-02-01-01-01-07.wav,calm
RAVDESS__Actor_07__03-01-01-01-01-02-07.wav,neutral
RAVDESS__Actor_07__03-01-02-02-02-01-07.wav,calm
RAVDESS__Actor_07__03-01-03-01-02-02-07.wav,happy
RAVDESS__Actor_07__03-01-03-02-01-02-07.wav,happy
RAVDESS__Actor_07__03-01-08-01-02-01-07.wav,surprised
RAVDESS__Actor_07__03-01-08-02-01-01-07.wav,surprised
RAVDESS__Actor_07__03-01-07-02-01-01-07.wav,disgust
RAVDESS__Actor_07__03-01-04-02-01-02-07.wav,sad
RAVDESS__Actor_07__03-01-04-01-02-02-07.wav,sad
RAVDESS__Actor_07__03-01-07-01-02-01-07.wav,disgust
RAVDESS__Actor_07__03-01-05-02-02-01-07.wav,angry
RAVDESS__Actor_07__03-01-06-02-02-02-07.wav,fear
RAVDESS__Actor_07__03-01-06-01-01-02-07.wav,fear
RAVDESS__Actor_07__03-01-05-01-01-01-07.wav,angry
RAVDESS__Actor_06__03-01-01-01-02-02-06.wav,neutral
RAVDESS__Actor_06__03-01-02-01-02-01-06.wav,calm
RAVDESS__Actor_06__03-01-02-02-01-01-06.wav,calm
RAVDESS__Actor_06__03-01-03-01-01-02-06.wav,happy
RAVDESS__Actor_06__03-01-03-02-02-02-06.wav,happy
RAVDESS__Actor_06__03-01-08-01-01-01-06.wav,surprised
RAVDESS__Actor_06__03-01-08-02-02-01-06.wav,surprised
RAVDESS__Actor_06__03-01-04-02-02-02-06.wav,sad
RAVDESS__Actor_06__03-01-07-02-02-01-06.wav,disgust
RAVDESS__Actor_06__03-01-07-01-01-01-06.wav,disgust
RAVDESS__Actor_06__03-01-04-01-01-02-06.wav,sad
RAVDESS__Actor_06__03-01-06-02-01-02-06.wav,fear
RAVDESS__Actor_06__03-01-05-02-01-01-06.wav,angry
RAVDESS__Actor_06__03-01-05-01-02-01-06.wav,angry
RAVDESS__Actor_06__03-01-06-01-02-02-06.wav,fear
RAVDESS__Actor_06__03-01-08-01-02-02-06.wav,surprised
RAVDESS__Actor_06__03-01-08-02-01-02-06.wav,surprised
RAVDESS__Actor_06__03-01-07-02-01-02-06.wav,disgust
RAVDESS__Actor_06__03-01-04-02-01-01-06.wav,sad
RAVDESS__Actor_06__03-01-04-01-02-01-06.wav,sad
RAVDESS__Actor_06__03-01-07-01-02-02-06.wav,disgust
RAVDESS__Actor_06__03-01-05-02-02-02-06.wav,angry
RAVDESS__Actor_06__03-01-06-02-02-01-06.wav,fear
RAVDESS__Actor_06__03-01-06-01-01-01-06.wav,fear
RAVDESS__Actor_06__03-01-05-01-01-02-06.wav,angry
RAVDESS__Actor_06__03-01-02-01-01-02-06.wav,calm
RAVDESS__Actor_06__03-01-01-01-01-01-06.wav,neutral
RAVDESS__Actor_06__03-01-02-02-02-02-06.wav,calm
RAVDESS__Actor_06__03-01-03-01-02-01-06.wav,happy
RAVDESS__Actor_06__03-01-03-02-01-01-06.wav,happy
RAVDESS__Actor_06__03-01-08-02-02-02-06.wav,surprised
RAVDESS__Actor_06__03-01-08-01-01-02-06.wav,surprised
RAVDESS__Actor_06__03-01-06-01-02-01-06.wav,fear
RAVDESS__Actor_06__03-01-05-01-02-02-06.wav,angry
RAVDESS__Actor_06__03-01-05-02-01-02-06.wav,angry
RAVDESS__Actor_06__03-01-06-02-01-01-06.wav,fear
RAVDESS__Actor_06__03-01-04-01-01-01-06.wav,sad
RAVDESS__Actor_06__03-01-07-01-01-02-06.wav,disgust
RAVDESS__Actor_06__03-01-07-02-02-02-06.wav,disgust
RAVDESS__Actor_06__03-01-04-02-02-01-06.wav,sad
RAVDESS__Actor_06__03-01-03-02-02-01-06.wav,happy
RAVDESS__Actor_06__03-01-03-01-01-01-06.wav,happy
RAVDESS__Actor_06__03-01-02-02-01-02-06.wav,calm
RAVDESS__Actor_06__03-01-02-01-02-02-06.wav,calm
RAVDESS__Actor_06__03-01-01-01-02-01-06.wav,neutral
RAVDESS__Actor_06__03-01-03-02-01-02-06.wav,happy
RAVDESS__Actor_06__03-01-03-01-02-02-06.wav,happy
RAVDESS__Actor_06__03-01-02-02-02-01-06.wav,calm
RAVDESS__Actor_06__03-01-01-01-01-02-06.wav,neutral
RAVDESS__Actor_06__03-01-02-01-01-01-06.wav,calm
RAVDESS__Actor_06__03-01-08-02-01-01-06.wav,surprised
RAVDESS__Actor_06__03-01-08-01-02-01-06.wav,surprised
RAVDESS__Actor_06__03-01-05-01-01-01-06.wav,angry
RAVDESS__Actor_06__03-01-06-01-01-02-06.wav,fear
RAVDESS__Actor_06__03-01-06-02-02-02-06.wav,fear
RAVDESS__Actor_06__03-01-05-02-02-01-06.wav,angry
RAVDESS__Actor_06__03-01-07-01-02-01-06.wav,disgust
RAVDESS__Actor_06__03-01-04-01-02-02-06.wav,sad
RAVDESS__Actor_06__03-01-04-02-01-02-06.wav,sad
RAVDESS__Actor_06__03-01-07-02-01-01-06.wav,disgust
RAVDESS__Actor_01__03-01-08-02-02-01-01.wav,surprised
RAVDESS__Actor_01__03-01-08-01-01-01-01.wav,surprised
RAVDESS__Actor_01__03-01-05-01-02-01-01.wav,angry
RAVDESS__Actor_01__03-01-06-01-02-02-01.wav,fear
RAVDESS__Actor_01__03-01-06-02-01-02-01.wav,fear
RAVDESS__Actor_01__03-01-05-02-01-01-01.wav,angry
RAVDESS__Actor_01__03-01-07-01-01-01-01.wav,disgust
RAVDESS__Actor_01__03-01-04-01-01-02-01.wav,sad
RAVDESS__Actor_01__03-01-04-02-02-02-01.wav,sad
RAVDESS__Actor_01__03-01-07-02-02-01-01.wav,disgust
RAVDESS__Actor_01__03-01-03-02-02-02-01.wav,happy
RAVDESS__Actor_01__03-01-03-01-01-02-01.wav,happy
RAVDESS__Actor_01__03-01-02-02-01-01-01.wav,calm
RAVDESS__Actor_01__03-01-01-01-02-02-01.wav,neutral
RAVDESS__Actor_01__03-01-02-01-02-01-01.wav,calm
RAVDESS__Actor_01__03-01-03-02-01-01-01.wav,happy
RAVDESS__Actor_01__03-01-03-01-02-01-01.wav,happy
RAVDESS__Actor_01__03-01-02-02-02-02-01.wav,calm
RAVDESS__Actor_01__03-01-02-01-01-02-01.wav,calm
RAVDESS__Actor_01__03-01-01-01-01-01-01.wav,neutral
RAVDESS__Actor_01__03-01-08-02-01-02-01.wav,surprised
RAVDESS__Actor_01__03-01-08-01-02-02-01.wav,surprised
RAVDESS__Actor_01__03-01-06-01-01-01-01.wav,fear
RAVDESS__Actor_01__03-01-05-01-01-02-01.wav,angry
RAVDESS__Actor_01__03-01-05-02-02-02-01.wav,angry
RAVDESS__Actor_01__03-01-06-02-02-01-01.wav,fear
RAVDESS__Actor_01__03-01-04-01-02-01-01.wav,sad
RAVDESS__Actor_01__03-01-07-01-02-02-01.wav,disgust
RAVDESS__Actor_01__03-01-07-02-01-02-01.wav,disgust
RAVDESS__Actor_01__03-01-04-02-01-01-01.wav,sad
RAVDESS__Actor_01__03-01-02-01-02-02-01.wav,calm
RAVDESS__Actor_01__03-01-01-01-02-01-01.wav,neutral
RAVDESS__Actor_01__03-01-02-02-01-02-01.wav,calm
RAVDESS__Actor_01__03-01-03-01-01-01-01.wav,happy
RAVDESS__Actor_01__03-01-03-02-02-01-01.wav,happy
RAVDESS__Actor_01__03-01-08-01-01-02-01.wav,surprised
RAVDESS__Actor_01__03-01-08-02-02-02-01.wav,surprised
RAVDESS__Actor_01__03-01-07-02-02-02-01.wav,disgust
RAVDESS__Actor_01__03-01-04-02-02-01-01.wav,sad
RAVDESS__Actor_01__03-01-04-01-01-01-01.wav,sad
RAVDESS__Actor_01__03-01-07-01-01-02-01.wav,disgust
RAVDESS__Actor_01__03-01-05-02-01-02-01.wav,angry
RAVDESS__Actor_01__03-01-06-02-01-01-01.wav,fear
RAVDESS__Actor_01__03-01-06-01-02-01-01.wav,fear
RAVDESS__Actor_01__03-01-05-01-02-02-01.wav,angry
RAVDESS__Actor_01__03-01-08-01-02-01-01.wav,surprised
RAVDESS__Actor_01__03-01-08-02-01-01-01.wav,surprised
RAVDESS__Actor_01__03-01-04-02-01-02-01.wav,sad
RAVDESS__Actor_01__03-01-07-02-01-01-01.wav,disgust
RAVDESS__Actor_01__03-01-07-01-02-01-01.wav,disgust
RAVDESS__Actor_01__03-01-04-01-02-02-01.wav,sad
RAVDESS__Actor_01__03-01-06-02-02-02-01.wav,fear
RAVDESS__Actor_01__03-01-05-02-02-01-01.wav,angry
RAVDESS__Actor_01__03-01-05-01-01-01-01.wav,angry
RAVDESS__Actor_01__03-01-06-01-01-02-01.wav,fear
RAVDESS__Actor_01__03-01-01-01-01-02-01.wav,neutral
RAVDESS__Actor_01__03-01-02-01-01-01-01.wav,calm
RAVDESS__Actor_01__03-01-02-02-02-01-01.wav,calm
RAVDESS__Actor_01__03-01-03-01-02-02-01.wav,happy
RAVDESS__Actor_01__03-01-03-02-01-02-01.wav,happy
RAVDESS__Actor_08__03-01-08-01-02-01-08.wav,surprised
RAVDESS__Actor_08__03-01-08-02-01-01-08.wav,surprised
RAVDESS__Actor_08__03-01-07-02-01-01-08.wav,disgust
RAVDESS__Actor_08__03-01-04-02-01-02-08.wav,sad
RAVDESS__Actor_08__03-01-04-01-02-02-08.wav,sad
RAVDESS__Actor_08__03-01-07-01-02-01-08.wav,disgust
RAVDESS__Actor_08__03-01-05-02-02-01-08.wav,angry
RAVDESS__Actor_08__03-01-06-02-02-02-08.wav,fear
RAVDESS__Actor_08__03-01-06-01-01-02-08.wav,fear
RAVDESS__Actor_08__03-01-05-01-01-01-08.wav,angry
RAVDESS__Actor_08__03-01-02-01-01-01-08.wav,calm
RAVDESS__Actor_08__03-01-01-01-01-02-08.wav,neutral
RAVDESS__Actor_08__03-01-02-02-02-01-08.wav,calm
RAVDESS__Actor_08__03-01-03-01-02-02-08.wav,happy
RAVDESS__Actor_08__03-01-03-02-01-02-08.wav,happy
RAVDESS__Actor_08__03-01-01-01-02-01-08.wav,neutral
RAVDESS__Actor_08__03-01-02-01-02-02-08.wav,calm
RAVDESS__Actor_08__03-01-02-02-01-02-08.wav,calm
RAVDESS__Actor_08__03-01-03-01-01-01-08.wav,happy
RAVDESS__Actor_08__03-01-03-02-02-01-08.wav,happy
RAVDESS__Actor_08__03-01-08-01-01-02-08.wav,surprised
RAVDESS__Actor_08__03-01-08-02-02-02-08.wav,surprised
RAVDESS__Actor_08__03-01-04-02-02-01-08.wav,sad
RAVDESS__Actor_08__03-01-07-02-02-02-08.wav,disgust
RAVDESS__Actor_08__03-01-07-01-01-02-08.wav,disgust
RAVDESS__Actor_08__03-01-04-01-01-01-08.wav,sad
RAVDESS__Actor_08__03-01-06-02-01-01-08.wav,fear
RAVDESS__Actor_08__03-01-05-02-01-02-08.wav,angry
RAVDESS__Actor_08__03-01-05-01-02-02-08.wav,angry
RAVDESS__Actor_08__03-01-06-01-02-01-08.wav,fear
RAVDESS__Actor_08__03-01-03-02-01-01-08.wav,happy
RAVDESS__Actor_08__03-01-03-01-02-01-08.wav,happy
RAVDESS__Actor_08__03-01-02-02-02-02-08.wav,calm
RAVDESS__Actor_08__03-01-01-01-01-01-08.wav,neutral
RAVDESS__Actor_08__03-01-02-01-01-02-08.wav,calm
RAVDESS__Actor_08__03-01-08-02-01-02-08.wav,surprised
RAVDESS__Actor_08__03-01-08-01-02-02-08.wav,surprised
RAVDESS__Actor_08__03-01-05-01-01-02-08.wav,angry
RAVDESS__Actor_08__03-01-06-01-01-01-08.wav,fear
RAVDESS__Actor_08__03-01-06-02-02-01-08.wav,fear
RAVDESS__Actor_08__03-01-05-02-02-02-08.wav,angry
RAVDESS__Actor_08__03-01-07-01-02-02-08.wav,disgust
RAVDESS__Actor_08__03-01-04-01-02-01-08.wav,sad
RAVDESS__Actor_08__03-01-04-02-01-01-08.wav,sad
RAVDESS__Actor_08__03-01-07-02-01-02-08.wav,disgust
RAVDESS__Actor_08__03-01-08-02-02-01-08.wav,surprised
RAVDESS__Actor_08__03-01-08-01-01-01-08.wav,surprised
RAVDESS__Actor_08__03-01-06-01-02-02-08.wav,fear
RAVDESS__Actor_08__03-01-05-01-02-01-08.wav,angry
RAVDESS__Actor_08__03-01-05-02-01-01-08.wav,angry
RAVDESS__Actor_08__03-01-06-02-01-02-08.wav,fear
RAVDESS__Actor_08__03-01-04-01-01-02-08.wav,sad
RAVDESS__Actor_08__03-01-07-01-01-01-08.wav,disgust
RAVDESS__Actor_08__03-01-07-02-02-01-08.wav,disgust
RAVDESS__Actor_08__03-01-04-02-02-02-08.wav,sad
RAVDESS__Actor_08__03-01-03-02-02-02-08.wav,happy
RAVDESS__Actor_08__03-01-03-01-01-02-08.wav,happy
RAVDESS__Actor_08__03-01-02-02-01-01-08.wav,calm
RAVDESS__Actor_08__03-01-02-01-02-01-08.wav,calm
RAVDESS__Actor_08__03-01-01-01-02-02-08.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-01-02-01-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-01-02-02-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-02-01-02-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-02-01-01-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-01-01-01-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-01-01-02-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-02-02-02-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-02-02-01-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-02-02-01-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-01-01-01-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-02-02-02-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-01-01-02-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-02-01-01-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-01-01-02-02-16.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-01-02-01-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-02-01-01-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-01-02-01-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-02-02-02-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-01-01-02-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-01-01-01-01-16.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-01-01-01-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-01-01-02-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-02-02-02-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-02-02-01-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-01-02-01-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-01-02-02-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-02-01-02-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-02-01-01-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-02-01-02-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-01-02-02-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-01-02-02-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-01-01-02-01-16.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-02-01-02-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-01-01-01-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-02-02-01-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-02-02-02-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-02-02-01-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-01-01-01-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-01-01-02-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-02-01-02-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-02-01-01-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-01-02-01-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-01-02-02-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-01-01-02-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-02-02-02-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-02-01-02-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-02-01-01-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-07-01-02-01-16.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-04-01-02-02-16.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-02-02-02-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-02-02-01-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-05-01-01-01-16.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-06-01-01-02-16.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-01-02-01-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-08-02-01-01-16.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-01-01-01-02-16.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-01-01-01-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-02-02-02-01-16.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-01-02-02-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_16__03-01-03-02-01-02-16.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-01-01-02-02-11.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-01-02-01-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-02-01-01-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-01-01-02-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-02-02-02-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-02-02-02-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-02-02-01-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-01-01-01-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-01-01-02-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-02-01-02-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-02-01-01-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-01-02-01-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-01-02-02-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-01-01-01-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-02-02-01-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-02-01-02-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-02-01-01-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-01-02-01-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-01-02-02-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-02-02-02-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-02-02-01-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-01-01-01-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-01-01-02-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-01-02-02-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-02-01-02-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-01-01-02-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-01-01-01-01-11.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-02-02-02-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-01-02-01-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-02-01-01-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-01-02-01-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-01-02-02-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-02-01-02-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-02-01-01-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-01-01-01-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-01-01-02-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-02-02-02-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-02-02-01-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-02-02-02-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-01-01-02-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-02-02-01-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-01-01-01-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-02-01-02-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-01-02-02-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-01-01-02-01-11.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-02-01-02-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-03-01-02-02-11.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-02-02-01-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-01-01-01-02-11.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-02-01-01-01-11.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-01-01-01-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-01-01-02-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-06-02-02-02-11.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-05-02-02-01-11.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-01-02-01-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-01-02-02-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-04-02-01-02-11.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-07-02-01-01-11.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-02-01-01-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_11__03-01-08-01-02-01-11.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-03-02-01-02-18.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-03-01-02-02-18.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-02-02-02-01-18.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-02-01-01-01-18.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-01-01-01-02-18.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-06-01-01-02-18.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-05-01-01-01-18.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-05-02-02-01-18.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-06-02-02-02-18.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-04-01-02-02-18.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-07-01-02-01-18.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-07-02-01-01-18.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-04-02-01-02-18.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-08-02-01-01-18.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-08-01-02-01-18.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-05-01-02-02-18.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-06-01-02-01-18.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-06-02-01-01-18.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-05-02-01-02-18.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-07-01-01-02-18.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_18__03-01-04-01-01-01-18.wav,sad
