filename,label
cv-other-test__sample-001639.mp3,25.0
cv-other-test__sample-001643.mp3,35.0
cv-other-test__sample-001647.mp3,25.0
cv-other-test__sample-001649.mp3,15.0
cv-other-test__sample-001650.mp3,65.0
cv-other-test__sample-001653.mp3,35.0
cv-other-test__sample-001655.mp3,15.0
cv-other-test__sample-001656.mp3,25.0
cv-other-test__sample-001661.mp3,25.0
cv-other-test__sample-001663.mp3,25.0
cv-other-test__sample-001664.mp3,25.0
cv-other-test__sample-001666.mp3,55.0
cv-other-test__sample-001670.mp3,25.0
cv-other-test__sample-001671.mp3,15.0
cv-other-test__sample-001673.mp3,65.0
cv-other-test__sample-001675.mp3,35.0
cv-other-test__sample-001681.mp3,35.0
cv-other-test__sample-001686.mp3,25.0
cv-other-test__sample-001688.mp3,25.0
cv-other-test__sample-001694.mp3,25.0
cv-other-test__sample-001695.mp3,35.0
cv-other-test__sample-001696.mp3,25.0
cv-other-test__sample-001697.mp3,55.0
cv-other-test__sample-001698.mp3,75.0
cv-other-test__sample-001699.mp3,55.0
cv-other-test__sample-001700.mp3,65.0
cv-other-test__sample-001702.mp3,15.0
cv-other-test__sample-001703.mp3,25.0
cv-other-test__sample-001705.mp3,35.0
cv-other-test__sample-001706.mp3,55.0
cv-other-test__sample-001707.mp3,65.0
cv-other-test__sample-001708.mp3,35.0
cv-other-test__sample-001710.mp3,25.0
cv-other-test__sample-001711.mp3,35.0
cv-other-test__sample-001714.mp3,55.0
cv-other-test__sample-001717.mp3,35.0
cv-other-test__sample-001718.mp3,25.0
cv-other-test__sample-001720.mp3,25.0
cv-other-test__sample-001722.mp3,35.0
cv-other-test__sample-001725.mp3,25.0
cv-other-test__sample-001727.mp3,35.0
cv-other-test__sample-001732.mp3,25.0
cv-other-test__sample-001733.mp3,35.0
cv-other-test__sample-001740.mp3,25.0
cv-other-test__sample-001741.mp3,35.0
cv-other-test__sample-001750.mp3,35.0
cv-other-test__sample-001757.mp3,35.0
cv-other-test__sample-001760.mp3,25.0
cv-other-test__sample-001761.mp3,25.0
cv-other-test__sample-001764.mp3,35.0
cv-other-test__sample-001766.mp3,35.0
cv-other-test__sample-001767.mp3,55.0
cv-other-test__sample-001768.mp3,25.0
cv-other-test__sample-001769.mp3,35.0
cv-other-test__sample-001770.mp3,35.0
cv-other-test__sample-001771.mp3,35.0
cv-other-test__sample-001775.mp3,25.0
cv-other-test__sample-001778.mp3,25.0
cv-other-test__sample-001781.mp3,35.0
cv-other-test__sample-001785.mp3,55.0
cv-other-test__sample-001786.mp3,35.0
cv-other-test__sample-001787.mp3,25.0
cv-other-test__sample-001790.mp3,25.0
cv-other-test__sample-001791.mp3,35.0
cv-other-test__sample-001794.mp3,15.0
cv-other-test__sample-001795.mp3,35.0
cv-other-test__sample-001796.mp3,25.0
cv-other-test__sample-001797.mp3,25.0
cv-other-test__sample-001802.mp3,75.0
cv-other-test__sample-001803.mp3,35.0
cv-other-test__sample-001806.mp3,25.0
cv-other-test__sample-001808.mp3,35.0
cv-other-test__sample-001809.mp3,25.0
cv-other-test__sample-001815.mp3,35.0
cv-other-test__sample-001818.mp3,25.0
cv-other-test__sample-001820.mp3,75.0
cv-other-test__sample-001822.mp3,25.0
cv-other-test__sample-001823.mp3,25.0
cv-other-test__sample-001832.mp3,25.0
cv-other-test__sample-001833.mp3,25.0
cv-other-test__sample-001835.mp3,25.0
cv-other-test__sample-001839.mp3,25.0
cv-other-test__sample-001843.mp3,55.0
cv-other-test__sample-001844.mp3,25.0
cv-other-test__sample-001845.mp3,35.0
cv-other-test__sample-001846.mp3,35.0
cv-other-test__sample-001847.mp3,35.0
cv-other-test__sample-001856.mp3,65.0
cv-other-test__sample-001858.mp3,35.0
cv-other-test__sample-001863.mp3,25.0
cv-other-test__sample-001871.mp3,35.0
cv-other-test__sample-001872.mp3,15.0
cv-other-test__sample-001876.mp3,55.0
cv-other-test__sample-001882.mp3,35.0
cv-other-test__sample-001887.mp3,25.0
cv-other-test__sample-001888.mp3,35.0
cv-other-test__sample-001891.mp3,35.0
cv-other-test__sample-001893.mp3,35.0
cv-other-test__sample-001894.mp3,25.0
cv-other-test__sample-001895.mp3,25.0
cv-other-test__sample-001897.mp3,35.0
cv-other-test__sample-001898.mp3,25.0
cv-other-test__sample-001901.mp3,55.0
cv-other-test__sample-001904.mp3,25.0
cv-other-test__sample-001909.mp3,25.0
cv-other-test__sample-001915.mp3,15.0
cv-other-test__sample-001916.mp3,35.0
cv-other-test__sample-001917.mp3,65.0
cv-other-test__sample-001921.mp3,35.0
cv-other-test__sample-001923.mp3,35.0
cv-other-test__sample-001924.mp3,35.0
cv-other-test__sample-001925.mp3,55.0
cv-other-test__sample-001927.mp3,25.0
cv-other-test__sample-001933.mp3,35.0
cv-other-test__sample-001936.mp3,55.0
cv-other-test__sample-001938.mp3,35.0
cv-other-test__sample-001939.mp3,55.0
cv-other-test__sample-001940.mp3,55.0
cv-other-test__sample-001941.mp3,55.0
cv-other-test__sample-001944.mp3,25.0
cv-other-test__sample-001949.mp3,35.0
cv-other-test__sample-001953.mp3,35.0
cv-other-test__sample-001954.mp3,35.0
cv-other-test__sample-001957.mp3,35.0
cv-other-test__sample-001959.mp3,25.0
cv-other-test__sample-001960.mp3,55.0
cv-other-test__sample-001962.mp3,15.0
cv-other-test__sample-001964.mp3,25.0
cv-other-test__sample-001965.mp3,35.0
cv-other-test__sample-001967.mp3,55.0
cv-other-test__sample-001972.mp3,65.0
cv-other-test__sample-001974.mp3,25.0
cv-other-test__sample-001977.mp3,25.0
cv-other-test__sample-001982.mp3,35.0
cv-other-test__sample-001983.mp3,25.0
cv-other-test__sample-001985.mp3,35.0
cv-other-test__sample-001986.mp3,65.0
cv-other-test__sample-001988.mp3,35.0
cv-other-test__sample-001991.mp3,35.0
cv-other-test__sample-001993.mp3,15.0
cv-other-test__sample-001994.mp3,35.0
cv-other-test__sample-001997.mp3,25.0
cv-other-test__sample-002000.mp3,35.0
cv-other-test__sample-002001.mp3,25.0
cv-other-test__sample-002003.mp3,25.0
cv-other-test__sample-002004.mp3,75.0
cv-other-test__sample-002005.mp3,65.0
cv-other-test__sample-002007.mp3,25.0
cv-other-test__sample-002011.mp3,25.0
cv-other-test__sample-002015.mp3,35.0
cv-other-test__sample-002016.mp3,25.0
cv-other-test__sample-002018.mp3,35.0
cv-other-test__sample-002019.mp3,35.0
cv-other-test__sample-002020.mp3,65.0
cv-other-test__sample-002024.mp3,25.0
cv-other-test__sample-002026.mp3,55.0
cv-other-test__sample-002028.mp3,35.0
cv-other-test__sample-002029.mp3,35.0
cv-other-test__sample-002030.mp3,55.0
cv-other-test__sample-002032.mp3,15.0
cv-other-test__sample-002034.mp3,35.0
cv-other-test__sample-002035.mp3,75.0
cv-other-test__sample-002041.mp3,55.0
cv-other-test__sample-002042.mp3,25.0
cv-other-test__sample-002043.mp3,35.0
cv-other-test__sample-002045.mp3,35.0
cv-other-test__sample-002051.mp3,35.0
cv-other-test__sample-002052.mp3,55.0
cv-other-test__sample-002056.mp3,65.0
cv-other-test__sample-002057.mp3,35.0
cv-other-test__sample-002060.mp3,25.0
cv-other-test__sample-002063.mp3,25.0
cv-other-test__sample-002064.mp3,55.0
cv-other-test__sample-002067.mp3,15.0
cv-other-test__sample-002070.mp3,65.0
cv-other-test__sample-002074.mp3,55.0
cv-other-test__sample-002075.mp3,25.0
cv-other-test__sample-002076.mp3,35.0
cv-other-test__sample-002079.mp3,35.0
cv-other-test__sample-002083.mp3,25.0
cv-other-test__sample-002087.mp3,25.0
cv-other-test__sample-002088.mp3,35.0
cv-other-test__sample-002096.mp3,35.0
cv-other-test__sample-002097.mp3,25.0
cv-other-test__sample-002099.mp3,55.0
cv-other-test__sample-002100.mp3,65.0
cv-other-test__sample-002104.mp3,25.0
cv-other-test__sample-002106.mp3,75.0
cv-other-test__sample-002107.mp3,15.0
cv-other-test__sample-002108.mp3,75.0
cv-other-test__sample-002109.mp3,35.0
cv-other-test__sample-002112.mp3,65.0
cv-other-test__sample-002113.mp3,35.0
cv-other-test__sample-002115.mp3,25.0
cv-other-test__sample-002118.mp3,35.0
cv-other-test__sample-002120.mp3,25.0
cv-other-test__sample-002121.mp3,25.0
cv-other-test__sample-002122.mp3,25.0
cv-other-test__sample-002123.mp3,25.0
cv-other-test__sample-002124.mp3,35.0
cv-other-test__sample-002125.mp3,35.0
cv-other-test__sample-002132.mp3,35.0
cv-other-test__sample-002135.mp3,35.0
cv-other-test__sample-002144.mp3,55.0
cv-other-test__sample-002146.mp3,65.0
cv-other-test__sample-002149.mp3,35.0
cv-other-test__sample-002151.mp3,55.0
cv-other-test__sample-002154.mp3,15.0
cv-other-test__sample-002159.mp3,35.0
cv-other-test__sample-002161.mp3,35.0
cv-other-test__sample-002164.mp3,35.0
cv-other-test__sample-002168.mp3,25.0
cv-other-test__sample-002170.mp3,65.0
cv-other-test__sample-002171.mp3,65.0
cv-other-test__sample-002175.mp3,35.0
cv-other-test__sample-002180.mp3,25.0
cv-other-test__sample-002185.mp3,35.0
cv-other-test__sample-002188.mp3,25.0
cv-other-test__sample-002198.mp3,55.0
cv-other-test__sample-002199.mp3,25.0
cv-other-test__sample-002200.mp3,25.0
cv-other-test__sample-002203.mp3,25.0
cv-other-test__sample-002204.mp3,75.0
cv-other-test__sample-002207.mp3,25.0
cv-other-test__sample-002210.mp3,55.0
cv-other-test__sample-002211.mp3,25.0
cv-other-test__sample-002212.mp3,25.0
cv-other-test__sample-002215.mp3,65.0
cv-other-test__sample-002217.mp3,25.0
cv-other-test__sample-002218.mp3,25.0
cv-other-test__sample-002224.mp3,55.0
cv-other-test__sample-002225.mp3,15.0
cv-other-test__sample-002226.mp3,55.0
cv-other-test__sample-002228.mp3,55.0
cv-other-test__sample-002239.mp3,25.0
cv-other-test__sample-002243.mp3,55.0
cv-other-test__sample-002244.mp3,25.0
cv-other-test__sample-002245.mp3,35.0
cv-other-test__sample-002249.mp3,35.0
cv-other-test__sample-002253.mp3,55.0
cv-other-test__sample-002254.mp3,25.0
cv-other-test__sample-002256.mp3,55.0
cv-other-test__sample-002259.mp3,25.0
cv-other-test__sample-002266.mp3,25.0
cv-other-test__sample-002269.mp3,55.0
cv-other-test__sample-002270.mp3,25.0
cv-other-test__sample-002272.mp3,35.0
cv-other-test__sample-002274.mp3,25.0
cv-other-test__sample-002282.mp3,55.0
cv-other-test__sample-002284.mp3,25.0
cv-other-test__sample-002285.mp3,25.0
cv-other-test__sample-002286.mp3,25.0
cv-other-test__sample-002289.mp3,15.0
cv-other-test__sample-002291.mp3,35.0
cv-other-test__sample-002292.mp3,35.0
cv-other-test__sample-002295.mp3,35.0
cv-other-test__sample-002297.mp3,35.0
cv-other-test__sample-002305.mp3,35.0
cv-other-test__sample-002307.mp3,65.0
cv-other-test__sample-002308.mp3,25.0
cv-other-test__sample-002311.mp3,35.0
cv-other-test__sample-002312.mp3,55.0
cv-other-test__sample-002319.mp3,25.0
cv-other-test__sample-002322.mp3,35.0
cv-other-test__sample-002323.mp3,25.0
cv-other-test__sample-002324.mp3,55.0
cv-other-test__sample-002325.mp3,25.0
cv-other-test__sample-002327.mp3,25.0
cv-other-test__sample-002328.mp3,35.0
cv-other-test__sample-002331.mp3,25.0
cv-other-test__sample-002333.mp3,25.0
cv-other-test__sample-002334.mp3,25.0
cv-other-test__sample-002342.mp3,25.0
cv-other-test__sample-002346.mp3,55.0
cv-other-test__sample-002347.mp3,15.0
cv-other-test__sample-002352.mp3,35.0
cv-other-test__sample-002357.mp3,35.0
cv-other-test__sample-002358.mp3,35.0
cv-other-test__sample-002359.mp3,55.0
cv-other-test__sample-002364.mp3,35.0
cv-other-test__sample-002369.mp3,65.0
cv-other-test__sample-002370.mp3,15.0
cv-other-test__sample-002371.mp3,25.0
cv-other-test__sample-002374.mp3,35.0
cv-other-test__sample-002375.mp3,35.0
cv-other-test__sample-002377.mp3,55.0
cv-other-test__sample-002380.mp3,35.0
cv-other-test__sample-002381.mp3,15.0
cv-other-test__sample-002382.mp3,15.0
cv-other-test__sample-002384.mp3,35.0
cv-other-test__sample-002389.mp3,55.0
cv-other-test__sample-002390.mp3,25.0
cv-other-test__sample-002391.mp3,25.0
cv-other-test__sample-002393.mp3,25.0
cv-other-test__sample-002395.mp3,35.0
cv-other-test__sample-002396.mp3,25.0
cv-other-test__sample-002397.mp3,35.0
cv-other-test__sample-002401.mp3,55.0
cv-other-test__sample-002405.mp3,15.0
cv-other-test__sample-002410.mp3,15.0
cv-other-test__sample-002411.mp3,35.0
cv-other-test__sample-002415.mp3,25.0
cv-other-test__sample-002416.mp3,25.0
cv-other-test__sample-002419.mp3,55.0
cv-other-test__sample-002421.mp3,25.0
cv-other-test__sample-002427.mp3,35.0
cv-other-test__sample-002437.mp3,35.0
cv-other-test__sample-002438.mp3,25.0
cv-other-test__sample-002444.mp3,55.0
cv-other-test__sample-002448.mp3,25.0
cv-other-test__sample-002452.mp3,75.0
cv-other-test__sample-002455.mp3,35.0
cv-other-test__sample-002458.mp3,25.0
cv-other-test__sample-002462.mp3,35.0
cv-other-test__sample-002463.mp3,55.0
cv-other-test__sample-002465.mp3,35.0
cv-other-test__sample-002469.mp3,25.0
cv-other-test__sample-002470.mp3,35.0
cv-other-test__sample-002478.mp3,35.0
cv-other-test__sample-002479.mp3,15.0
cv-other-test__sample-002480.mp3,25.0
cv-other-test__sample-002484.mp3,25.0
cv-other-test__sample-002490.mp3,55.0
cv-other-test__sample-002491.mp3,15.0
cv-other-test__sample-002494.mp3,35.0
cv-other-test__sample-002496.mp3,25.0
cv-other-test__sample-002497.mp3,25.0
cv-other-test__sample-002500.mp3,15.0
cv-other-test__sample-002503.mp3,25.0
cv-other-test__sample-002513.mp3,35.0
cv-other-test__sample-002516.mp3,55.0
cv-other-test__sample-002519.mp3,25.0
cv-other-test__sample-002520.mp3,35.0
cv-other-test__sample-002522.mp3,35.0
cv-other-test__sample-002523.mp3,35.0
cv-other-test__sample-002524.mp3,35.0
cv-other-test__sample-002530.mp3,55.0
cv-other-test__sample-002531.mp3,25.0
cv-other-test__sample-002532.mp3,25.0
cv-other-test__sample-002533.mp3,35.0
cv-other-test__sample-002535.mp3,35.0
cv-other-test__sample-002536.mp3,65.0
cv-other-test__sample-002538.mp3,25.0
cv-other-test__sample-002540.mp3,35.0
cv-other-test__sample-002542.mp3,55.0
cv-other-test__sample-002543.mp3,35.0
cv-other-test__sample-002545.mp3,35.0
cv-other-test__sample-002547.mp3,55.0
cv-other-test__sample-002553.mp3,35.0
cv-other-test__sample-002554.mp3,55.0
cv-other-test__sample-002555.mp3,15.0
cv-other-test__sample-002559.mp3,35.0
cv-other-test__sample-002560.mp3,35.0
cv-other-test__sample-002565.mp3,35.0
cv-other-test__sample-002567.mp3,15.0
cv-other-test__sample-002570.mp3,35.0
cv-other-test__sample-002571.mp3,25.0
cv-other-test__sample-002572.mp3,35.0
cv-other-test__sample-002573.mp3,65.0
cv-other-test__sample-002576.mp3,35.0
cv-other-test__sample-002581.mp3,55.0
cv-other-test__sample-002584.mp3,55.0
cv-other-test__sample-002585.mp3,25.0
cv-other-test__sample-002587.mp3,35.0
cv-other-test__sample-002588.mp3,25.0
cv-other-test__sample-002592.mp3,35.0
cv-other-test__sample-002595.mp3,35.0
cv-other-test__sample-002596.mp3,35.0
cv-other-test__sample-002606.mp3,35.0
cv-other-test__sample-002607.mp3,15.0
cv-other-test__sample-002608.mp3,55.0
cv-other-test__sample-002609.mp3,35.0
cv-other-test__sample-002614.mp3,25.0
cv-other-test__sample-002616.mp3,35.0
cv-other-test__sample-002621.mp3,35.0
cv-other-test__sample-002624.mp3,25.0
cv-other-test__sample-002625.mp3,35.0
cv-other-test__sample-002627.mp3,35.0
cv-other-test__sample-002630.mp3,25.0
cv-other-test__sample-002633.mp3,35.0
cv-other-test__sample-002634.mp3,25.0
cv-other-test__sample-002635.mp3,25.0
cv-other-test__sample-002639.mp3,15.0
cv-other-test__sample-002643.mp3,25.0
cv-other-test__sample-002647.mp3,25.0
cv-other-test__sample-002653.mp3,35.0
cv-other-test__sample-002655.mp3,35.0
cv-other-test__sample-002658.mp3,55.0
cv-other-test__sample-002661.mp3,35.0
cv-other-test__sample-002662.mp3,65.0
cv-other-test__sample-002665.mp3,65.0
cv-other-test__sample-002667.mp3,35.0
cv-other-test__sample-002668.mp3,35.0
cv-other-test__sample-002672.mp3,35.0
cv-other-test__sample-002673.mp3,35.0
cv-other-test__sample-002675.mp3,25.0
cv-other-test__sample-002681.mp3,35.0
cv-other-test__sample-002683.mp3,25.0
cv-other-test__sample-002686.mp3,55.0
cv-other-test__sample-002688.mp3,25.0
cv-other-test__sample-002689.mp3,25.0
cv-other-test__sample-002690.mp3,35.0
cv-other-test__sample-002693.mp3,65.0
cv-other-test__sample-002698.mp3,55.0
cv-other-test__sample-002699.mp3,25.0
cv-other-test__sample-002700.mp3,25.0
cv-other-test__sample-002701.mp3,55.0
cv-other-test__sample-002705.mp3,35.0
cv-other-test__sample-002708.mp3,25.0
cv-other-test__sample-002710.mp3,55.0
cv-other-test__sample-002711.mp3,15.0
cv-other-test__sample-002715.mp3,25.0
cv-other-test__sample-002718.mp3,35.0
cv-other-test__sample-002721.mp3,25.0
cv-other-test__sample-002722.mp3,35.0
cv-other-test__sample-002723.mp3,65.0
cv-other-test__sample-002725.mp3,65.0
cv-other-test__sample-002730.mp3,25.0
cv-other-test__sample-002738.mp3,55.0
cv-other-test__sample-002739.mp3,55.0
cv-other-test__sample-002740.mp3,25.0
cv-other-test__sample-002744.mp3,25.0
cv-other-test__sample-002746.mp3,55.0
cv-other-test__sample-002747.mp3,65.0
cv-other-test__sample-002749.mp3,35.0
cv-other-test__sample-002752.mp3,75.0
cv-other-test__sample-002753.mp3,25.0
cv-other-test__sample-002758.mp3,35.0
cv-other-test__sample-002759.mp3,25.0
cv-other-test__sample-002762.mp3,35.0
cv-other-test__sample-002765.mp3,35.0
cv-other-test__sample-002767.mp3,55.0
cv-other-test__sample-002769.mp3,15.0
cv-other-test__sample-002772.mp3,55.0
cv-other-test__sample-002773.mp3,75.0
cv-other-test__sample-002774.mp3,35.0
cv-other-test__sample-002775.mp3,25.0
cv-other-test__sample-002780.mp3,35.0
cv-other-test__sample-002781.mp3,25.0
cv-other-test__sample-002789.mp3,25.0
cv-other-test__sample-002791.mp3,55.0
cv-other-test__sample-002792.mp3,15.0
cv-other-test__sample-002793.mp3,65.0
cv-other-test__sample-002796.mp3,25.0
cv-other-test__sample-002799.mp3,25.0
cv-other-test__sample-002800.mp3,15.0
cv-other-test__sample-002803.mp3,55.0
cv-other-test__sample-002805.mp3,35.0
cv-other-test__sample-002808.mp3,35.0
cv-other-test__sample-002812.mp3,25.0
cv-other-test__sample-002815.mp3,25.0
cv-other-test__sample-002817.mp3,25.0
cv-other-test__sample-002818.mp3,25.0
cv-other-test__sample-002825.mp3,25.0
cv-other-test__sample-002828.mp3,35.0
cv-other-test__sample-002829.mp3,25.0
cv-other-test__sample-002835.mp3,55.0
cv-other-test__sample-002837.mp3,25.0
cv-other-test__sample-002845.mp3,75.0
cv-other-test__sample-002847.mp3,25.0
cv-other-test__sample-002848.mp3,55.0
cv-other-test__sample-002849.mp3,65.0
cv-other-test__sample-002850.mp3,35.0
cv-other-test__sample-002851.mp3,25.0
cv-other-test__sample-002852.mp3,25.0
cv-other-test__sample-002854.mp3,25.0
cv-other-test__sample-002856.mp3,55.0
cv-other-test__sample-002857.mp3,35.0
cv-other-test__sample-002858.mp3,35.0
cv-other-test__sample-002862.mp3,35.0
cv-other-test__sample-002864.mp3,25.0
cv-other-test__sample-002871.mp3,15.0
cv-other-test__sample-002873.mp3,25.0
cv-other-test__sample-002875.mp3,35.0
cv-other-test__sample-002877.mp3,35.0
cv-other-test__sample-002880.mp3,35.0
cv-other-test__sample-002883.mp3,25.0
cv-other-test__sample-002886.mp3,65.0
cv-other-test__sample-002887.mp3,25.0
cv-other-test__sample-002888.mp3,35.0
cv-other-test__sample-002890.mp3,25.0
cv-other-test__sample-002892.mp3,55.0
cv-other-test__sample-002893.mp3,35.0
cv-other-test__sample-002894.mp3,25.0
cv-other-test__sample-002895.mp3,25.0
cv-other-test__sample-002899.mp3,25.0
cv-other-test__sample-002903.mp3,25.0
cv-other-test__sample-002904.mp3,15.0
cv-other-test__sample-002907.mp3,25.0
cv-other-test__sample-002908.mp3,65.0
cv-other-test__sample-002910.mp3,55.0
cv-other-test__sample-002912.mp3,25.0
cv-other-test__sample-002914.mp3,25.0
cv-other-test__sample-002918.mp3,25.0
cv-other-test__sample-002920.mp3,35.0
cv-other-test__sample-002921.mp3,25.0
cv-other-test__sample-002923.mp3,25.0
cv-other-test__sample-002929.mp3,35.0
cv-other-test__sample-002930.mp3,35.0
cv-other-test__sample-002940.mp3,25.0
cv-other-test__sample-002941.mp3,25.0
cv-other-test__sample-002946.mp3,35.0
cv-other-test__sample-002947.mp3,25.0
cv-other-test__sample-002950.mp3,55.0
cv-other-test__sample-002954.mp3,25.0
cv-other-test__sample-002959.mp3,15.0
cv-other-train__sample-000000.mp3,75.0
cv-other-train__sample-000001.mp3,25.0
cv-other-train__sample-000005.mp3,25.0
cv-other-train__sample-000007.mp3,55.0
cv-other-train__sample-000011.mp3,25.0
cv-other-train__sample-000012.mp3,25.0
cv-other-train__sample-000015.mp3,35.0
cv-other-train__sample-000021.mp3,35.0
cv-other-train__sample-000022.mp3,25.0
cv-other-train__sample-000023.mp3,35.0
cv-other-train__sample-000029.mp3,25.0
cv-other-train__sample-000030.mp3,25.0
cv-other-train__sample-000032.mp3,55.0
cv-other-train__sample-000035.mp3,35.0
cv-other-train__sample-000036.mp3,35.0
cv-other-train__sample-000038.mp3,25.0
cv-other-train__sample-000039.mp3,65.0
cv-other-train__sample-000041.mp3,55.0
cv-other-train__sample-000044.mp3,25.0
cv-other-train__sample-000045.mp3,15.0
cv-other-train__sample-000046.mp3,35.0
cv-other-train__sample-000051.mp3,25.0
cv-other-train__sample-000052.mp3,65.0
cv-other-train__sample-000059.mp3,35.0
cv-other-train__sample-000060.mp3,35.0
cv-other-train__sample-000069.mp3,75.0
cv-other-train__sample-000073.mp3,35.0
cv-other-train__sample-000076.mp3,35.0
cv-other-train__sample-000078.mp3,25.0
cv-other-train__sample-000079.mp3,35.0
cv-other-train__sample-000090.mp3,35.0
cv-other-train__sample-000101.mp3,15.0
cv-other-train__sample-000102.mp3,25.0
cv-other-train__sample-000109.mp3,25.0
cv-other-train__sample-000111.mp3,35.0
cv-other-train__sample-000115.mp3,55.0
cv-other-train__sample-000116.mp3,35.0
cv-other-train__sample-000117.mp3,25.0
cv-other-train__sample-000122.mp3,25.0
cv-other-train__sample-000125.mp3,55.0
cv-other-train__sample-000127.mp3,35.0
cv-other-train__sample-000128.mp3,25.0
cv-other-train__sample-000129.mp3,55.0
cv-other-train__sample-000131.mp3,25.0
cv-other-train__sample-000139.mp3,35.0
cv-other-train__sample-000141.mp3,25.0
cv-other-train__sample-000142.mp3,35.0
cv-other-train__sample-000143.mp3,55.0
cv-other-train__sample-000145.mp3,25.0
cv-other-train__sample-000147.mp3,25.0
cv-other-train__sample-000148.mp3,35.0
cv-other-train__sample-000149.mp3,55.0
cv-other-train__sample-000151.mp3,25.0
cv-other-train__sample-000152.mp3,25.0
cv-other-train__sample-000155.mp3,25.0
cv-other-train__sample-000157.mp3,25.0
cv-other-train__sample-000158.mp3,35.0
cv-other-train__sample-000164.mp3,35.0
cv-other-train__sample-000170.mp3,25.0
cv-other-train__sample-000171.mp3,25.0
cv-other-train__sample-000176.mp3,55.0
cv-other-train__sample-000177.mp3,35.0
cv-other-train__sample-000183.mp3,25.0
cv-other-train__sample-000189.mp3,25.0
cv-other-train__sample-000194.mp3,25.0
cv-other-train__sample-000199.mp3,25.0
cv-other-train__sample-000202.mp3,55.0
cv-other-train__sample-000203.mp3,55.0
cv-other-train__sample-000205.mp3,25.0
cv-other-train__sample-000206.mp3,25.0
cv-other-train__sample-000207.mp3,35.0
cv-other-train__sample-000208.mp3,15.0
cv-other-train__sample-000210.mp3,35.0
cv-other-train__sample-000213.mp3,25.0
cv-other-train__sample-000214.mp3,25.0
cv-other-train__sample-000216.mp3,65.0
cv-other-train__sample-000221.mp3,35.0
cv-other-train__sample-000222.mp3,25.0
cv-other-train__sample-000224.mp3,35.0
cv-other-train__sample-000226.mp3,35.0
cv-other-train__sample-000230.mp3,35.0
cv-other-train__sample-000232.mp3,25.0
cv-other-train__sample-000236.mp3,25.0
cv-other-train__sample-000239.mp3,55.0
cv-other-train__sample-000243.mp3,35.0
cv-other-train__sample-000245.mp3,35.0
cv-other-train__sample-000248.mp3,25.0
cv-other-train__sample-000252.mp3,35.0
cv-other-train__sample-000255.mp3,25.0
cv-other-train__sample-000257.mp3,55.0
cv-other-train__sample-000259.mp3,15.0
cv-other-train__sample-000267.mp3,35.0
cv-other-train__sample-000269.mp3,25.0
cv-other-train__sample-000270.mp3,35.0
cv-other-train__sample-000272.mp3,35.0
cv-other-train__sample-000274.mp3,25.0
cv-other-train__sample-000277.mp3,25.0
cv-other-train__sample-000280.mp3,15.0
cv-other-train__sample-000281.mp3,25.0
cv-other-train__sample-000282.mp3,35.0
cv-other-train__sample-000288.mp3,35.0
cv-other-train__sample-000289.mp3,75.0
cv-other-train__sample-000298.mp3,65.0
cv-other-train__sample-000301.mp3,35.0
cv-other-train__sample-000309.mp3,25.0
cv-other-train__sample-000316.mp3,25.0
cv-other-train__sample-000319.mp3,35.0
cv-other-train__sample-000320.mp3,25.0
cv-other-train__sample-000321.mp3,25.0
cv-other-train__sample-000322.mp3,35.0
cv-other-train__sample-000323.mp3,25.0
cv-other-train__sample-000325.mp3,25.0
cv-other-train__sample-000328.mp3,25.0
cv-other-train__sample-000332.mp3,25.0
cv-other-train__sample-000337.mp3,35.0
cv-other-train__sample-000338.mp3,25.0
cv-other-train__sample-000340.mp3,25.0
cv-other-train__sample-000341.mp3,55.0
cv-other-train__sample-000350.mp3,25.0
cv-other-train__sample-000351.mp3,55.0
cv-other-train__sample-000353.mp3,25.0
cv-other-train__sample-000357.mp3,55.0
cv-other-train__sample-000360.mp3,35.0
cv-other-train__sample-000361.mp3,35.0
cv-other-train__sample-000364.mp3,25.0
cv-other-train__sample-000374.mp3,35.0
cv-other-train__sample-000375.mp3,35.0
cv-other-train__sample-000376.mp3,35.0
cv-other-train__sample-000377.mp3,35.0
cv-other-train__sample-000378.mp3,35.0
cv-other-train__sample-000380.mp3,25.0
cv-other-train__sample-000381.mp3,25.0
cv-other-train__sample-000383.mp3,15.0
cv-other-train__sample-000385.mp3,55.0
cv-other-train__sample-000387.mp3,55.0
cv-other-train__sample-000389.mp3,35.0
cv-other-train__sample-000390.mp3,25.0
cv-other-train__sample-000396.mp3,35.0
cv-other-train__sample-000397.mp3,35.0
cv-other-train__sample-000398.mp3,55.0
cv-other-train__sample-000399.mp3,65.0
cv-other-train__sample-000401.mp3,35.0
cv-other-train__sample-000404.mp3,35.0
cv-other-train__sample-000405.mp3,35.0
cv-other-train__sample-000417.mp3,55.0
cv-other-train__sample-000420.mp3,35.0
cv-other-train__sample-000422.mp3,35.0
cv-other-train__sample-000424.mp3,55.0
cv-other-train__sample-000425.mp3,55.0
cv-other-train__sample-000427.mp3,25.0
cv-other-train__sample-000428.mp3,35.0
cv-other-train__sample-000431.mp3,35.0
cv-other-train__sample-000432.mp3,55.0
cv-other-train__sample-000433.mp3,35.0
cv-other-train__sample-000435.mp3,65.0
cv-other-train__sample-000441.mp3,15.0
cv-other-train__sample-000442.mp3,55.0
cv-other-train__sample-000443.mp3,55.0
cv-other-train__sample-000445.mp3,15.0
cv-other-train__sample-000446.mp3,35.0
